PUNKT;SSID;BSS;RSSI;KANAL
2.07_W;eduroam;22:E8:29:ED:30:A7;-90;1
2.07_W;HFU Open;26:E8:29:ED:04:5B;-61;1
2.07_W;HFU Open;82:83:C2:18:6C:70;-63;1
2.07_W;HFU Open;26:E8:29:EE:04:5B;-64;40
2.07_W;eduroam;7E:83:C2:18:6C:AF;-66;48
2.07_W;eduroam;76:83:C2:25:65:01;-86;44
2.07_W;HFU Open;82:83:C2:18:6F:EF;-74;44
2.07_W;eduroam;7E:83:C2:18:6F:F0;-71;1
2.07_W;HFU Guest;E0:63:DA:81:63:07;-93;11
2.07_W;HFU Open;26:5A:4C:37:BE:49;-86;11
2.07_W;HFU Guest;74:83:C2:18:6E:94;-80;11
2.07_W;HFU Guest;18:E8:29:ED:34:1B;-89;6
2.07_W;HFU Open;26:5A:4C:37:BD:AA;-76;48
2.07_W;HFU Guest;74:83:C2:18:6C:B0;-65;11
2.07_W;HFU Open;26:5A:4C:37:BD:A9;-78;11
2.07_W;eduroam;7E:83:C2:18:6D:AB;-86;44
2.07_W;eduroam;7E:83:C2:18:6D:D7;-85;48
2.07_W;HFU Open;C2:FB:E4:80:8A:1D;-88;36
2.07_W;HFU Open;82:83:C2:18:6C:6F;-79;36
2.07_W;HFU Open;82:83:C2:18:6D:AC;-76;6
2.07_W;eduroam;22:E8:29:ED:34:1B;-90;6
2.07_W;HFU Open;82:83:C2:18:6D:D8;-78;1
2.07_W;HFU Open;E2:63:DA:B1:63:24;-79;44
2.07_W;eduroam;7E:83:C2:18:6C:70;-62;1
2.07_W;HFU Open;26:E8:29:ED:30:6E;-80;11
2.07_W;HFU Guest;18:E8:29:ED:2E:85;-55;6
2.07_W;eduroam;BE:FB:E4:80:8A:1D;-88;36
2.07_W;eduroam;E2:63:DA:A1:63:23;-88;11
2.07_W;HFU Open;26:E8:29:EE:30:6E;-80;36
2.07_W;eduroam;7E:83:C2:18:6F:EF;-74;44
2.07_W;HFU Guest;74:83:C2:18:6C:AF;-62;48
2.07_W;HFU Open;82:83:C2:18:6F:FF;-71;40
2.07_W;HFU Guest;18:E8:29:EE:2E:85;-61;36
2.07_W;eduroam;22:E8:29:ED:2E:85;-55;6
2.07_W;HFU Guest;74:83:C2:18:6F:F0;-71;1
2.07_W;eduroam;22:E8:29:EE:2E:85;-61;36
2.07_W;HFU Guest;24:5A:4C:67:BE:4A;-85;44
2.07_W;eduroam;7E:83:C2:18:6D:AC;-76;6
2.07_W;eduroam;7E:83:C2:18:6C:6F;-79;36
2.07_W;HFU Guest;24:5A:4C:67:BE:49;-90;11
2.07_W;HFU Guest;74:83:C2:18:6D:D7;-85;48
2.07_W;HFU Open;C2:FB:E4:80:8A:1E;-84;1
2.07_W;HFU Guest;24:5A:4C:67:BD:AA;-79;48
2.07_W;eduroam;7E:83:C2:18:6D:D8;-78;1
2.07_W;HFU Open;82:83:C2:18:6E:93;-83;44
2.07_W;HFU Open;26:E8:29:ED:30:A7;-92;1
2.07_W;HFU Guest;24:5A:4C:67:BD:A9;-77;11
2.07_W;HFU Guest;74:83:C2:75:65:00;-89;6
2.07_W;HFU Guest;74:83:C2:18:6C:70;-64;1
2.07_W;HFU Guest;18:E8:29:ED:04:5B;-61;1
2.07_W;HFU Open;26:E8:29:EE:30:A7;-90;40
2.07_W;HFU Open;76:83:C2:35:65:00;-89;6
2.07_W;eduroam;BE:FB:E4:80:8A:1E;-85;1
2.07_W;HFU Guest;18:E8:29:EE:04:5B;-64;40
2.07_W;HFU Open;82:83:C2:18:70:00;-66;1
2.07_W;eduroam;7E:83:C2:18:6F:FF;-71;40
2.07_W;HFU Guest;74:83:C2:18:6F:EF;-74;44
2.07_W;eduroam;E2:63:DA:A1:63:24;-79;44
2.07_W;eduroam;22:E8:29:ED:04:5B;-61;1
2.07_W;eduroam;26:5A:4C:27:BE:49;-86;11
2.07_W;eduroam;26:5A:4C:27:BD:AA;-76;48
2.07_W;eduroam;22:E8:29:EE:04:5B;-64;40
2.08_N;eduroam;26:5A:4C:27:BD:A9;-76;11
2.08_N;HFU Guest;74:83:C2:18:6C:6F;-70;36
2.08_N;HFU Guest;74:83:C2:18:6D:AC;-76;6
2.08_N;HFU Open;82:83:C2:18:6E:94;-82;11
2.08_N;HFU Guest;74:83:C2:18:6D:D8;-73;1
2.08_N;eduroam;22:E8:29:ED:32:C7;-93;11
2.08_N;HFU Open;82:83:C2:18:6C:B0;-67;11
2.08_N;HFU Guest;18:E8:29:ED:30:6E;-71;11
2.08_N;HFU Guest;74:83:C2:75:65:01;-82;44
2.08_N;eduroam;7E:83:C2:18:70:00;-59;1
2.08_N;HFU Open;76:83:C2:35:65:01;-80;44
2.08_N;HFU Guest;18:E8:29:EE:30:6E;-84;36
2.08_N;HFU Guest;74:83:C2:18:6F:FF;-62;40
2.08_N;HFU Open;26:E8:29:ED:2E:85;-64;6
2.08_N;eduroam;22:E8:29:ED:30:6E;-71;11
2.08_N;HFU Open;26:E8:29:EE:2E:85;-69;36
2.08_N;eduroam;22:E8:29:EE:30:6E;-85;36
2.08_N;HFU Open;82:83:C2:18:6C:AF;-75;48
2.08_N;eduroam;7E:83:C2:18:6C:B0;-67;11
2.08_N;HFU Open;82:83:C2:18:6F:F0;-69;1
2.08_N;HFU Guest;18:E8:29:ED:30:A7;-91;1
2.08_N;HFU Open;82:83:C2:18:6D:AB;-85;44
2.08_N;HFU Open;82:83:C2:18:6D:D7;-79;48
2.08_N;HFU Guest;74:83:C2:18:70:00;-59;1
2.08_N;eduroam;22:E8:29:ED:30:A7;-90;1
2.08_N;HFU Open;26:E8:29:ED:04:5B;-67;1
2.08_N;HFU Open;82:83:C2:18:6C:70;-68;1
2.08_N;HFU Open;26:E8:29:EE:04:5B;-77;40
2.08_N;eduroam;7E:83:C2:18:6C:AF;-75;48
2.08_N;eduroam;76:83:C2:25:65:01;-82;44
2.08_N;HFU Open;26:5A:4C:37:BE:4A;-77;44
2.08_N;HFU Open;26:5A:4C:37:BE:49;-81;11
2.08_N;HFU Guest;74:83:C2:18:6C:B0;-68;11
2.08_N;HFU Open;26:5A:4C:37:BD:AA;-88;48
2.08_N;HFU Open;26:5A:4C:37:BD:A9;-77;11
2.08_N;eduroam;7E:83:C2:18:6D:AB;-80;44
2.08_N;eduroam;7E:83:C2:18:6D:D7;-81;48
2.08_N;HFU Open;82:83:C2:18:6C:6F;-70;36
2.08_N;eduroam;22:E8:29:ED:34:1B;-93;6
2.08_N;HFU Open;82:83:C2:18:6D:D8;-73;1
2.08_N;eduroam;7E:83:C2:18:6C:70;-68;1
2.08_N;HFU Guest;18:E8:29:ED:2E:85;-64;6
2.08_N;HFU Open;26:E8:29:ED:30:6E;-71;11
2.08_N;eduroam;7E:83:C2:18:6F:EF;-83;44
2.08_N;HFU Open;26:E8:29:EE:30:6E;-84;36
2.08_N;HFU Guest;18:E8:29:EE:2E:85;-68;36
2.08_N;HFU Guest;74:83:C2:18:6C:AF;-75;48
2.08_N;HFU Open;82:83:C2:18:6F:FF;-62;40
2.08_N;eduroam;22:E8:29:ED:2E:85;-64;6
2.08_N;HFU Guest;74:83:C2:18:6F:F0;-70;1
2.08_N;eduroam;22:E8:29:EE:2E:85;-69;36
2.08_N;HFU Guest;24:5A:4C:67:BE:4A;-76;44
2.08_N;eduroam;7E:83:C2:18:6D:AC;-76;6
2.08_N;HFU Guest;24:5A:4C:67:BE:49;-74;11
2.08_N;HFU Guest;74:83:C2:18:6D:D7;-80;48
2.08_N;HFU Open;C2:FB:E4:80:8A:1E;-87;1
2.08_N;HFU Guest;74:83:C2:18:6D:AB;-85;44
2.08_N;HFU Guest;24:5A:4C:67:BD:AA;-88;48
2.08_N;HFU Open;26:E8:29:ED:30:A7;-90;1
2.08_N;HFU Guest;24:5A:4C:67:BD:A9;-77;11
2.08_N;HFU Guest;18:E8:29:ED:04:5B;-67;1
2.08_N;eduroam;7E:83:C2:18:6C:6F;-69;36
2.08_N;HFU Guest;74:83:C2:18:6C:70;-67;1
2.08_N;HFU Open;76:83:C2:35:65:00;-82;6
2.08_N;HFU Guest;18:E8:29:EE:04:5B;-77;40
2.08_N;eduroam;BE:FB:E4:80:8A:1E;-87;1
2.08_N;HFU Open;82:83:C2:18:70:00;-59;1
2.08_N;eduroam;7E:83:C2:18:6F:FF;-62;40
2.08_N;HFU Guest;74:83:C2:18:6F:EF;-83;44
2.08_N;eduroam;22:E8:29:ED:04:5B;-67;1
2.08_N;eduroam;26:5A:4C:27:BE:4A;-76;44
2.08_N;eduroam;26:5A:4C:27:BE:49;-74;11
2.08_N;eduroam;22:E8:29:EE:04:5B;-78;40
2.08_N;eduroam;26:5A:4C:27:BD:AA;-88;48
2.08_O;HFU Guest;74:83:C2:18:70:00;-60;1
2.08_O;HFU Guest;18:E8:29:EE:04:5B;-79;40
2.08_O;HFU Open;26:E8:29:EE:2E:85;-74;36
2.08_O;eduroam;7E:83:C2:18:6F:FF;-63;40
2.08_O;HFU Open;26:5A:4C:37:BE:4A;-79;44
2.08_O;HFU Guest;74:83:C2:18:6C:70;-63;1
2.08_O;HFU Open;82:83:C2:18:6C:AF;-75;48
2.08_O;HFU Guest;18:E8:29:ED:32:C7;-89;11
2.08_O;eduroam;26:5A:4C:27:BD:A9;-74;11
2.08_O;eduroam;7E:83:C2:18:6E:94;-85;11
2.08_O;eduroam;22:E8:29:ED:04:5B;-70;1
2.08_O;HFU Guest;24:5A:4C:67:BD:A9;-74;11
2.08_O;HFU Guest;74:83:C2:18:6D:D7;-81;48
2.08_O;HFU Guest;18:E8:29:ED:2E:85;-70;6
2.08_O;eduroam;7E:83:C2:18:6C:AF;-75;48
2.08_O;eduroam;22:E8:29:EE:2E:85;-73;36
2.08_O;HFU Guest;74:83:C2:18:6D:D8;-75;1
2.08_O;HFU Open;26:E8:29:EE:30:6E;-83;36
2.08_O;HFU Open;26:E8:29:EE:04:5B;-79;40
2.08_O;HFU Open;82:83:C2:18:70:00;-60;1
2.08_O;HFU Guest;74:83:C2:18:6F:EF;-80;44
2.08_O;HFU Open;26:5A:4C:37:BD:A9;-74;11
2.08_O;eduroam;E2:63:DA:A1:63:23;-86;11
2.08_O;HFU Guest;74:83:C2:18:6D:AB;-87;44
2.08_O;HFU Guest;74:83:C2:18:6C:B0;-70;11
2.08_O;HFU Guest;74:83:C2:18:6C:6F;-73;36
2.08_O;HFU Open;82:83:C2:18:6C:70;-63;1
2.08_O;HFU Guest;74:83:C2:18:6D:AC;-75;6
2.08_O;HFU Open;26:E8:29:ED:32:C7;-88;11
2.08_O;eduroam;7E:83:C2:18:70:00;-60;1
2.08_O;HFU Open;26:5A:4C:37:BE:49;-76;11
2.08_O;HFU Guest;18:E8:29:ED:30:6E;-76;11
2.08_O;eduroam;7E:83:C2:18:6F:F0;-72;1
2.08_O;HFU Guest;18:E8:29:ED:04:5B;-70;1
2.08_O;eduroam;76:83:C2:25:65:00;-85;6
2.08_O;eduroam;22:E8:29:EE:30:6E;-83;36
2.08_O;eduroam;22:E8:29:EE:04:5B;-79;40
2.08_O;eduroam;7E:83:C2:18:6C:70;-63;1
2.08_O;HFU Guest;74:83:C2:18:6F:FF;-62;40
2.08_O;HFU Open;82:83:C2:18:6D:D7;-81;48
2.08_O;HFU Guest;74:83:C2:18:6E:94;-85;11
2.08_O;HFU Open;26:E8:29:ED:2E:85;-70;6
2.08_O;eduroam;76:83:C2:25:65:01;-81;44
2.08_O;HFU Open;E2:63:DA:B1:63:23;-87;11
2.08_O;HFU Open;82:83:C2:18:6D:D8;-75;1
2.08_O;eduroam;26:5A:4C:27:BD:AA;-79;48
2.08_O;eduroam;22:E8:29:ED:32:C7;-89;11
2.08_O;HFU Open;82:83:C2:18:6F:EF;-82;44
2.08_O;HFU Guest;18:E8:29:EE:2E:85;-73;36
2.08_O;HFU Open;82:83:C2:18:6D:AB;-85;44
2.08_O;eduroam;7E:83:C2:18:6D:D7;-81;48
2.08_O;HFU Guest;74:83:C2:18:6C:AF;-74;48
2.08_O;HFU Open;82:83:C2:18:6C:B0;-68;11
2.08_O;HFU Guest;24:5A:4C:67:BD:AA;-79;48
2.08_O;HFU Open;82:83:C2:18:6C:6F;-72;36
2.08_O;HFU Open;76:83:C2:35:65:00;-85;6
2.08_O;eduroam;7E:83:C2:18:6D:D8;-75;1
2.08_O;eduroam;22:E8:29:ED:2E:85;-70;6
2.08_O;eduroam;26:5A:4C:27:BE:4A;-77;44
2.08_O;eduroam;7E:83:C2:18:6F:EF;-84;44
2.08_O;HFU Open;76:83:C2:35:65:01;-82;44
2.08_O;HFU Open;26:E8:29:ED:04:5B;-70;1
2.08_O;HFU Guest;74:83:C2:75:65:00;-86;6
2.08_O;eduroam;7E:83:C2:18:6C:B0;-69;11
2.08_O;HFU Guest;24:5A:4C:67:BE:4A;-80;44
2.08_O;HFU Open;26:5A:4C:37:BD:AA;-80;48
2.08_O;eduroam;7E:83:C2:18:6C:6F;-70;36
2.08_O;HFU Open;82:83:C2:18:6F:FF;-62;40
2.08_O;HFU Guest;74:83:C2:75:65:01;-81;44
2.08_S;HFU Guest;74:83:C2:18:70:00;-70;1
2.08_S;HFU Guest;18:E8:29:EE:04:5B;-71;40
2.08_S;HFU Open;26:E8:29:EE:2E:85;-66;36
2.08_S;eduroam;7E:83:C2:18:6F:FF;-68;40
2.08_S;HFU Guest;74:83:C2:18:6C:70;-56;1
2.08_S;eduroam;22:E8:29:ED:30:6E;-83;11
2.08_S;HFU Open;82:83:C2:18:6C:AF;-75;48
2.08_S;eduroam;22:E8:29:ED:04:5B;-73;1
2.08_S;eduroam;26:5A:4C:27:BD:A9;-77;11
2.08_S;HFU Guest;24:5A:4C:67:BD:A9;-77;11
2.08_S;HFU Guest;74:83:C2:18:6D:D7;-81;48
2.08_S;HFU Guest;18:E8:29:ED:2E:85;-64;6
2.08_S;eduroam;7E:83:C2:18:6C:AF;-74;48
2.08_S;eduroam;26:5A:4C:27:BE:49;-78;11
2.08_S;eduroam;22:E8:29:EE:2E:85;-67;36
2.08_S;HFU Open;26:E8:29:EE:30:6E;-81;36
2.08_S;HFU Open;26:E8:29:EE:04:5B;-71;40
2.08_S;HFU Guest;74:83:C2:18:6F:EF;-79;44
2.08_S;HFU Open;26:5A:4C:37:BD:A9;-77;11
2.08_S;HFU Guest;24:5A:4C:67:BE:49;-78;11
2.08_S;HFU Guest;74:83:C2:18:6D:AB;-80;44
2.08_S;HFU Guest;E0:63:DA:81:63:24;-86;44
2.08_S;HFU Guest;74:83:C2:18:6C:B0;-69;11
2.08_S;HFU Guest;74:83:C2:18:6C:6F;-66;36
2.08_S;HFU Open;82:83:C2:18:6C:70;-56;1
2.08_S;eduroam;E2:63:DA:A1:63:24;-86;44
2.08_S;HFU Guest;74:83:C2:18:6D:AC;-77;6
2.08_S;eduroam;7E:83:C2:18:70:00;-69;1
2.08_S;HFU Open;E2:63:DA:B1:57:08;-89;48
2.08_S;HFU Guest;18:E8:29:ED:30:6E;-83;11
2.08_S;HFU Guest;18:E8:29:ED:04:5B;-73;1
2.08_S;eduroam;76:83:C2:25:65:00;-68;6
2.08_S;HFU Guest;74:83:C2:18:6F:FF;-73;40
2.08_S;eduroam;22:E8:29:EE:30:6E;-81;36
2.08_S;eduroam;22:E8:29:EE:04:5B;-71;40
2.08_S;eduroam;7E:83:C2:18:6C:70;-56;1
2.08_S;HFU Open;82:83:C2:18:6D:D7;-81;48
2.08_S;HFU Open;26:E8:29:ED:2E:85;-65;6
2.08_S;HFU Open;E2:63:DA:B1:63:23;-90;11
2.08_S;HFU Open;82:83:C2:18:6D:D8;-78;1
2.08_S;HFU Open;82:83:C2:18:6F:EF;-79;44
2.08_S;HFU Guest;18:E8:29:EE:2E:85;-67;36
2.08_S;HFU Open;82:83:C2:18:6D:AB;-80;44
2.08_S;HFU Guest;74:83:C2:18:6C:AF;-74;48
2.08_S;HFU Open;82:83:C2:18:6C:B0;-70;11
2.08_S;HFU Open;82:83:C2:18:6C:6F;-66;36
2.08_S;HFU Open;76:83:C2:35:65:00;-69;6
2.08_S;HFU Open;82:83:C2:18:6D:AC;-76;6
2.08_S;eduroam;22:E8:29:ED:2E:85;-65;6
2.08_S;HFU Open;26:E8:29:ED:30:6E;-82;11
2.08_S;HFU Open;26:E8:29:ED:04:5B;-73;1
2.08_S;HFU Guest;74:83:C2:75:65:00;-68;6
2.08_S;eduroam;7E:83:C2:18:6D:AB;-80;44
2.08_S;eduroam;7E:83:C2:18:6C:B0;-70;11
2.08_S;HFU Open;26:5A:4C:37:BD:AA;-82;48
2.08_S;HFU Open;82:83:C2:18:6F:FF;-73;40
2.08_S;eduroam;7E:83:C2:18:6C:6F;-66;36
2.08_S;eduroam;7E:83:C2:18:6D:AC;-77;6
2.08_W;eduroam;7E:83:C2:18:6D:AC;-70;6
2.08_W;HFU Guest;18:E8:29:EE:04:5B;-78;40
2.08_W;HFU Guest;74:83:C2:18:70:00;-59;1
2.08_W;HFU Open;26:E8:29:EE:2E:85;-76;36
2.08_W;eduroam;7E:83:C2:18:6F:FF;-65;40
2.08_W;HFU Open;26:5A:4C:37:BE:4A;-77;44
2.08_W;eduroam;22:E8:29:ED:30:6E;-81;11
2.08_W;HFU Open;82:83:C2:18:6C:AF;-75;48
2.08_W;eduroam;22:E8:29:ED:04:5B;-74;1
2.08_W;eduroam;26:5A:4C:27:BD:A9;-79;11
2.08_W;HFU Guest;24:5A:4C:67:BD:A9;-80;11
2.08_W;HFU Open;26:E8:29:ED:34:1B;-90;6
2.08_W;HFU Guest;18:E8:29:ED:2E:85;-72;6
2.08_W;HFU Guest;74:83:C2:18:6D:D7;-82;48
2.08_W;eduroam;7E:83:C2:18:6C:AF;-75;48
2.08_W;eduroam;26:5A:4C:27:BE:49;-67;11
2.08_W;eduroam;22:E8:29:EE:2E:85;-76;36
2.08_W;HFU Open;26:E8:29:EE:30:6E;-88;36
2.08_W;HFU Open;26:E8:29:EE:04:5B;-78;40
2.08_W;HFU Guest;74:83:C2:18:6F:EF;-79;44
2.08_W;HFU Open;26:5A:4C:37:BD:A9;-74;11
2.08_W;HFU Guest;24:5A:4C:67:BE:49;-67;11
2.08_W;eduroam;E2:63:DA:A1:63:23;-82;11
2.08_W;HFU Guest;E0:63:DA:81:63:24;-88;44
2.08_W;HFU Guest;74:83:C2:18:6D:AB;-76;44
2.08_W;HFU Guest;74:83:C2:18:6C:B0;-74;11
2.08_W;HFU Guest;74:83:C2:18:6C:6F;-66;36
2.08_W;HFU Guest;74:83:C2:18:6D:AC;-70;6
2.08_W;HFU Open;26:5A:4C:37:BE:49;-67;11
2.08_W;HFU Guest;18:E8:29:ED:30:6E;-81;11
2.08_W;eduroam;22:E8:29:EE:30:6E;-88;36
2.08_W;eduroam;22:E8:29:EE:04:5B;-78;40
2.08_W;HFU Guest;74:83:C2:18:6F:FF;-65;40
2.08_W;HFU Guest;74:83:C2:18:6E:94;-85;11
2.08_W;HFU Open;82:83:C2:18:6D:D7;-82;48
2.08_W;eduroam;76:83:C2:25:65:01;-77;44
2.08_W;HFU Open;E2:63:DA:B1:63:23;-83;11
2.08_W;HFU Open;26:E8:29:ED:2E:85;-64;6
2.08_W;eduroam;26:5A:4C:27:BD:AA;-87;48
2.08_W;HFU Open;82:83:C2:18:6F:EF;-79;44
2.08_W;HFU Guest;18:E8:29:EE:2E:85;-76;36
2.08_W;HFU Open;82:83:C2:18:6D:AB;-76;44
2.08_W;eduroam;7E:83:C2:18:6D:D7;-82;48
2.08_W;HFU Guest;74:83:C2:18:6C:AF;-75;48
2.08_W;HFU Open;82:83:C2:18:6C:B0;-74;11
2.08_W;HFU Guest;24:5A:4C:67:BD:AA;-86;48
2.08_W;HFU Open;82:83:C2:18:6C:6F;-66;36
2.08_W;eduroam;22:E8:29:ED:2E:85;-64;6
2.08_W;eduroam;26:5A:4C:27:BE:4A;-76;44
2.08_W;eduroam;7E:83:C2:18:6F:EF;-80;44
2.08_W;HFU Open;76:83:C2:35:65:01;-77;44
2.08_W;HFU Open;26:E8:29:ED:30:6E;-81;11
2.08_W;HFU Guest;74:83:C2:75:65:00;-73;6
2.08_W;eduroam;7E:83:C2:18:6D:AB;-76;44
2.08_W;eduroam;7E:83:C2:18:6C:B0;-74;11
2.08_W;HFU Guest;24:5A:4C:67:BE:4A;-75;44
2.08_W;HFU Open;26:5A:4C:37:BD:AA;-87;48
2.08_W;eduroam;7E:83:C2:18:6C:6F;-65;36
2.08_W;HFU Open;82:83:C2:18:6F:FF;-65;40
2.08_W;HFU Guest;74:83:C2:75:65:01;-77;44
2.09_N;HFU Guest;74:83:C2:18:6D:23;-76;40
2.09_N;HFU Guest;74:83:C2:18:6D:23;-75;40
2.09_N;HFU Guest;74:83:C2:18:6C:B0;-82;11
2.09_N;HFU Guest;74:83:C2:18:6C:B0;-82;11
2.09_N;HFU Guest;18:E8:29:ED:34:1B;-57;6
2.09_N;HFU Guest;18:E8:29:ED:34:1B;-60;6
2.09_N;eduroam;22:E8:29:ED:34:1B;-57;6
2.09_N;eduroam;22:E8:29:ED:34:1B;-60;6
2.09_N;HFU Open;26:E8:29:EE:30:A7;-68;40
2.09_N;HFU Open;26:E8:29:EE:30:A7;-63;40
2.09_N;HFU Open;26:E8:29:ED:32:C7;-70;11
2.09_N;HFU Open;26:E8:29:ED:32:C7;-73;11
2.09_N;HFU Open;E2:63:DA:B1:63:07;-74;11
2.09_N;HFU Open;E2:63:DA:B1:63:07;-72;11
2.09_N;eduroam;22:E8:29:EE:2F:EA;-91;48
2.09_N;eduroam;7E:83:C2:18:6D:23;-77;40
2.09_N;eduroam;7E:83:C2:18:6D:23;-76;40
2.09_N;eduroam;7E:83:C2:18:6C:B0;-80;11
2.09_N;eduroam;7E:83:C2:18:6C:B0;-80;11
2.09_N;HFU Guest;B4:FB:E4:C7:5F:5B;-88;1
2.09_N;HFU Guest;B4:FB:E4:C7:5F:5B;-75;1
2.09_N;HFU Open;82:83:C2:18:6D:23;-76;40
2.09_N;HFU Open;82:83:C2:18:6D:23;-76;40
2.09_N;eduroam;E2:63:DA:A1:63:07;-72;11
2.09_N;eduroam;E2:63:DA:A1:63:07;-73;11
2.09_N;HFU Open;82:83:C2:18:6C:B0;-82;11
2.09_N;HFU Open;82:83:C2:18:6C:B0;-82;11
2.09_N;HFU Open;26:E8:29:ED:34:1B;-57;6
2.09_N;HFU Open;26:E8:29:ED:34:1B;-60;6
2.09_N;eduroam;BE:FB:E4:C7:5F:5B;-77;1
2.09_N;eduroam;BE:FB:E4:C7:5F:5B;-77;1
2.09_N;HFU Open;26:E8:29:EE:2F:EA;-91;48
2.09_N;HFU Guest;18:E8:29:EE:32:C7;-79;36
2.09_N;HFU Guest;18:E8:29:EE:32:C7;-84;36
2.09_N;HFU Open;C2:FB:E4:C7:5F:5B;-85;1
2.09_N;HFU Open;C2:FB:E4:C7:5F:5B;-77;1
2.09_N;eduroam;22:E8:29:ED:30:6E;-72;11
2.09_N;eduroam;22:E8:29:ED:30:6E;-72;11
2.09_N;HFU Open;FE:9F:C2:FD:36:9D;-85;6
2.09_N;HFU Open;FE:9F:C2:FD:36:9D;-84;6
2.09_N;eduroam;22:E8:29:EE:34:1B;-64;48
2.09_N;eduroam;22:E8:29:EE:34:1B;-64;48
2.09_N;HFU Guest;E0:63:DA:81:57:08;-71;48
2.09_N;HFU Guest;E0:63:DA:81:57:08;-71;48
2.09_N;HFU Guest;18:E8:29:EE:34:1B;-64;48
2.09_N;HFU Guest;18:E8:29:EE:34:1B;-64;48
2.09_N;HFU Guest;74:83:C2:18:6D:24;-72;1
2.09_N;HFU Guest;74:83:C2:18:6D:24;-73;1
2.09_N;HFU Guest;74:83:C2:18:72:63;-83;40
2.09_N;HFU Guest;74:83:C2:18:72:63;-82;40
2.09_N;HFU Open;26:E8:29:EE:32:C7;-83;36
2.09_N;HFU Open;E2:63:DA:B1:63:08;-83;44
2.09_N;eduroam;7E:83:C2:18:6D:24;-72;1
2.09_N;eduroam;7E:83:C2:18:6D:24;-71;1
2.09_N;HFU Open;26:E8:29:ED:30:6E;-73;11
2.09_N;HFU Open;26:E8:29:ED:30:6E;-73;11
2.09_N;HFU Open;E2:63:DA:B1:57:07;-68;1
2.09_N;HFU Open;E2:63:DA:B1:57:07;-70;1
2.09_N;eduroam;7E:83:C2:18:72:63;-82;40
2.09_N;eduroam;7E:83:C2:18:72:63;-81;40
2.09_N;eduroam;22:E8:29:ED:32:54;-87;6
2.09_N;eduroam;22:E8:29:ED:32:54;-87;6
2.09_N;HFU Guest;18:E8:29:ED:32:54;-86;6
2.09_N;HFU Guest;18:E8:29:ED:32:54;-86;6
2.09_N;HFU Open;26:E8:29:EE:34:1B;-64;48
2.09_N;HFU Open;26:E8:29:EE:34:1B;-63;48
2.09_N;HFU Open;82:83:C2:18:6D:24;-72;1
2.09_N;HFU Open;82:83:C2:18:6D:24;-73;1
2.09_N;eduroam;E2:63:DA:A1:63:08;-80;44
2.09_N;eduroam;E2:63:DA:A1:63:08;-84;44
2.09_N;HFU Open;82:83:C2:18:72:63;-82;40
2.09_N;HFU Open;82:83:C2:18:72:63;-82;40
2.09_N;HFU Guest;F0:9F:C2:FD:36:9D;-83;6
2.09_N;HFU Guest;F0:9F:C2:FD:36:9D;-86;6
2.09_N;eduroam;E2:63:DA:A1:57:07;-68;1
2.09_N;eduroam;E2:63:DA:A1:57:07;-71;1
2.09_N;eduroam;22:E8:29:EE:30:6E;-81;36
2.09_N;eduroam;22:E8:29:EE:30:6E;-81;36
2.09_N;eduroam;FA:9F:C2:FD:36:9D;-82;6
2.09_N;eduroam;FA:9F:C2:FD:36:9D;-82;6
2.09_N;HFU Open;26:E8:29:ED:32:54;-85;6
2.09_N;HFU Open;26:E8:29:ED:32:54;-87;6
2.09_N;HFU Guest;18:E8:29:EE:30:6E;-82;36
2.09_N;HFU Guest;18:E8:29:EE:30:6E;-82;36
2.09_N;HFU Guest;74:83:C2:18:72:64;-72;1
2.09_N;HFU Guest;74:83:C2:18:72:64;-67;1
2.09_N;HFU Open;26:E8:29:EE:30:6E;-83;36
2.09_N;HFU Open;26:E8:29:EE:30:6E;-83;36
2.09_N;HFU Open;E2:63:DA:B1:57:08;-71;48
2.09_N;HFU Open;E2:63:DA:B1:57:08;-71;48
2.09_N;eduroam;7E:83:C2:18:72:64;-72;1
2.09_N;eduroam;7E:83:C2:18:72:64;-67;1
2.09_N;HFU Guest;74:83:C2:75:65:4C;-72;6
2.09_N;HFU Guest;74:83:C2:75:65:4C;-70;6
2.09_N;HFU Open;82:83:C2:18:72:64;-72;1
2.09_N;HFU Open;82:83:C2:18:72:64;-67;1
2.09_N;eduroam;E2:63:DA:A1:57:08;-71;48
2.09_N;eduroam;E2:63:DA:A1:57:08;-71;48
2.09_N;HFU Guest;18:E8:29:ED:30:81;-89;11
2.09_N;HFU Guest;18:E8:29:ED:30:81;-89;11
2.09_N;eduroam;82:8A:20:0A:F2:62;-83;48
2.09_N;HFU Guest;74:83:C2:18:6F:F0;-77;1
2.09_N;HFU Guest;74:83:C2:18:6F:F0;-77;1
2.09_N;eduroam;7E:83:C2:18:70:00;-88;1
2.09_N;eduroam;7E:83:C2:18:70:00;-88;1
2.09_N;HFU Guest;78:8A:20:0A:F2:62;-79;48
2.09_N;HFU Guest;78:8A:20:0A:F2:62;-83;48
2.09_N;HFU Guest;E0:63:DA:81:63:8F;-83;11
2.09_N;HFU Guest;E0:63:DA:81:63:8F;-83;11
2.09_N;eduroam;7E:83:C2:18:6F:F0;-77;1
2.09_N;eduroam;7E:83:C2:18:6F:F0;-77;1
2.09_N;HFU Guest;74:83:C2:18:6C:70;-88;1
2.09_N;HFU Guest;74:83:C2:18:6C:70;-88;1
